id,name,categ_id/id,type,sale_ok,list_price,default_code,attribute_line_ids/attribute_id/id,attribute_line_ids/value_ids/id
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8928_e8ce44f0,__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8943_cd953f16"
template_oxbr_-_oxbar_liq_salt30ml_pod_juice_edt,OXBR - Oxbar (LIQ Salt)(30mL) Pod Juice Edt.,__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7744_ef86f47f,__export__.product_attribute_value_7893_9b54ffc9,__export__.product_attribute_value_5214_1d411073"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8938_a7a1374c"
template_oxbr_-_oxbar_ice-nic_dispo_35000puff14ml_pod_juice_edt,OXBR - Oxbar Ice-Nic (Dispo) (35000Puff)(14mL) Pod Juice Edt.,__export__.product_category_12_40483604,consu,True,10.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7606_52d2e927,__export__.product_attribute_value_7826_ec6e78e0,__export__.product_attribute_value_7893_9b54ffc9,__export__.product_attribute_value_7960_e65bcb7f,__export__.product_attribute_value_4953_343f9145"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_oxbr_-_oxbar_magic_maze_20_zero_dispo_30000puff13ml_pod_juice_edt,OXBR - Oxbar Magic Maze 2.0 ZERO (Dispo) (30000Puff)(13mL) Pod Juice Edt.,__export__.product_category_12_40483604,consu,True,10.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7528_6eb24588,__export__.product_attribute_value_7622_6eb7d8b8,__export__.product_attribute_value_7744_ef86f47f,__export__.product_attribute_value_7901_7aaddfe5,__export__.product_attribute_value_4702_9cecbde4,__export__.product_attribute_value_8273_cb484457,__export__.product_attribute_value_8349_63ba2acb,__export__.product_attribute_value_8489_c5daa174"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8942_24e2001a
template_oxbr_-_oxbar_magic_maze_pro_dispo_10000puff18ml,OXBR - Oxbar Magic Maze Pro (Dispo) (10000Puff)(18mL),__export__.product_category_12_40483604,consu,True,7.97,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7548_bda12217,__export__.product_attribute_value_3877_f998c738"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_oxbr_-_oxbar_magic_maze_pro_dispo_10000puff18ml_pod_juice_edt,OXBR - Oxbar Magic Maze Pro (Dispo) (10000Puff)(18mL) Pod Juice Edt.,__export__.product_category_12_40483604,consu,True,5.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_3541_3d107bb1,__export__.product_attribute_value_7622_6eb7d8b8,__export__.product_attribute_value_7903_0951f795,__export__.product_attribute_value_8176_c772284a,__export__.product_attribute_value_8233_40b8c879,__export__.product_attribute_value_8485_5ac1bafc"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_oxbr_-_svopp_pods_liq_pod30000puff13ml_pod_juice_edt,OXBR - SVOPP Pods (Liq Pod)(30000Puff)(13mL) Pod Juice Edt.,__export__.product_category_10_69ea89e2,consu,True,5.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7471_55c3faa6,__export__.product_attribute_value_7686_bb976955,__export__.product_attribute_value_7745_0b18f8cd,__export__.product_attribute_value_7906_a4556eb2,__export__.product_attribute_value_8219_141650f2,__export__.product_attribute_value_4702_9cecbde4,__export__.product_attribute_value_8313_5391eb0f,__export__.product_attribute_value_8510_6b2d9c24"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_pflb_-_puff_labs_liq_fb100ml,PFLB - Puff Labs (LIQ FB)(100mL),__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_8172_b1cd9abb
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8942_24e2001a
template_pflb_-_puff_labs_liq_fb100ml_fruits,PFLB - Puff Labs (LIQ FB)(100mL) Fruits,__export__.product_category_12_40483604,consu,True,4.50,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_4962_5bc8b380
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_pflb_-_puff_labs_hotbox_luxe_dispo_12000puff20ml,PFLB - Puff Labs Hotbox Luxe (Dispo) (12000Puff)(20mL),__export__.product_category_12_40483604,consu,True,7.75,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_8490_7d81fbf8
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_pflb_-_strange_fruit_liq_fb100ml,PFLB - Strange Fruit (LIQ FB)(100mL),__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7721_3bedf452,__export__.product_attribute_value_7722_c8764e11,__export__.product_attribute_value_8291_aecc98f6"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_pkwd_-_packspod_dispo_5000puff12ml_limited_edt,PKWD - Packspod (Dispo) (5000Puff)(12mL) Limited Edt.,__export__.product_category_12_40483604,consu,True,1.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_4237_736c5ba1,__export__.product_attribute_value_8288_f038a386"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_poju_-_pod_juice_liq_fb100ml_tfn,POJU - Pod Juice (LIQ FB)(100mL) TFN,__export__.product_category_12_40483604,consu,True,6.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7524_d8570259,__export__.product_attribute_value_7642_163b3fbb,__export__.product_attribute_value_7743_09cb079b,__export__.product_attribute_value_7758_ecf6f9b5,__export__.product_attribute_value_7761_9fdc7a99,__export__.product_attribute_value_7894_a5cf1248,__export__.product_attribute_value_7896_f9f54a03,__export__.product_attribute_value_7899_de0a801a,__export__.product_attribute_value_7998_85fb26a0,__export__.product_attribute_value_8220_3f26028b,__export__.product_attribute_value_8247_12554a7c,__export__.product_attribute_value_8278_150612f2,__export__.product_attribute_value_8309_f4fb2434,__export__.product_attribute_value_8310_bede73ab,__export__.product_attribute_value_8342_19a56f72,__export__.product_attribute_value_8343_35bf8ac0,__export__.product_attribute_value_5120_afa74343"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8923_d6b4f83e,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_poju_-_pod_juice_liq_salt30ml_tfn,POJU - Pod Juice (LIQ Salt)(30mL) TFN,__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_3332_48523bdb,__export__.product_attribute_value_7403_c73a1b91,__export__.product_attribute_value_7460_5e5b55f9,__export__.product_attribute_value_7481_efff4410,__export__.product_attribute_value_3564_e80c926e,__export__.product_attribute_value_7633_7b6fc9ca,__export__.product_attribute_value_3758_0b2c0b91,__export__.product_attribute_value_7643_b682e758,__export__.product_attribute_value_3873_8fc786ce,__export__.product_attribute_value_7894_a5cf1248,__export__.product_attribute_value_7895_a0866936,__export__.product_attribute_value_7896_f9f54a03,__export__.product_attribute_value_7897_2c284de6,__export__.product_attribute_value_7898_23e32499,__export__.product_attribute_value_8278_150612f2,__export__.product_attribute_value_8314_3bae70eb"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8926_08395797,__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8938_a7a1374c"
template_poju_-_pod_juice_liq_salt30ml_tfn_pj5000,POJU - Pod Juice (LIQ Salt)(30mL) TFN PJ5000,__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_5951_e175b6e3,__export__.product_attribute_value_3771_f3187170,__export__.product_attribute_value_4464_b1f996ef,__export__.product_attribute_value_4484_40ad4909,__export__.product_attribute_value_4730_c63665fc,__export__.product_attribute_value_8296_7413fa58,__export__.product_attribute_value_4877_353f8e25,__export__.product_attribute_value_4928_94c3f647,__export__.product_attribute_value_5054_c9d6edce"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8938_a7a1374c"
template_poju_-_pod_juice_hyde_iq_dispo_5000puff8ml,POJU - Pod Juice Hyde IQ (Dispo) (5000Puff)(8mL),__export__.product_category_12_40483604,consu,True,3.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7526_136c5142,__export__.product_attribute_value_7685_f20530c7"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_poju_-_pod_juice_pod_flo_dispo_4000puff10ml,POJU - Pod Juice Pod Flo (Dispo) (4000Puff)(10mL),__export__.product_category_12_40483604,consu,True,2.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7730_9c3a20d1
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8938_a7a1374c
template_poju_-_pod_juice_pod_pocket_dispo_7500puff10ml,POJU - Pod Juice Pod Pocket (Dispo) (7500Puff)(10mL),__export__.product_category_12_40483604,consu,True,3.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_8220_3f26028b,__export__.product_attribute_value_4919_fa4f1318"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_poju_-_pod_juice_x_raz_liq_fb100ml_tfn,POJU - Pod Juice x RAZ (LIQ FB)(100mL) TFN,__export__.product_category_12_40483604,consu,True,6.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7900_d1a9aab4,__export__.product_attribute_value_8176_c772284a"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8942_24e2001a
template_poju_-_pod_juice_x_raz_liq_salt30ml_tfn,POJU - Pod Juice x RAZ (LIQ Salt)(30mL) TFN,__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7518_d968958f,__export__.product_attribute_value_7900_d1a9aab4"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8926_08395797
template_prop_-_beach_club_liq_fb100ml,PROP - Beach Club (LIQ FB)(100mL),__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7922_853e553e,__export__.product_attribute_value_8074_719751fb,__export__.product_attribute_value_8361_970f23ba,__export__.product_attribute_value_8495_4f49089a"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8923_d6b4f83e,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_prop_-_beach_club_liq_salt30ml,PROP - Beach Club (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_8495_4f49089a
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8931_459a1bf6
template_prop_-_propaganda_liq_fb100ml,PROP - Propaganda (LIQ FB)(100mL),__export__.product_category_12_40483604,consu,True,6.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7880_c19e0ba4,__export__.product_attribute_value_8381_1f067cfd"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8923_d6b4f83e,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_prop_-_propaganda_liq_salt30ml,PROP - Propaganda (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,6.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7502_a3e45569,__export__.product_attribute_value_3756_23fa94cf,__export__.product_attribute_value_7880_c19e0ba4"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8943_cd953f16"
template_prop_-_the_hype_liq_fb100ml,PROP - The Hype (LIQ FB)(100mL),__export__.product_category_12_40483604,consu,True,6.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7412_1dc385e5,__export__.product_attribute_value_7502_a3e45569,__export__.product_attribute_value_7636_6abea5c6,__export__.product_attribute_value_7905_4c362960,__export__.product_attribute_value_4569_1bac2628,__export__.product_attribute_value_4771_6519e3a5"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8923_d6b4f83e,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_prop_-_vape_pink_liq_fb100ml,PROP - Vape Pink (LIQ FB)(100mL),__export__.product_category_12_40483604,consu,True,6.00,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_3756_23fa94cf
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_rdst_-_voodoo_joos_liq_fb100ml,RDST - Voodoo Joos (LIQ FB)(100mL),__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7419_8272e014,__export__.product_attribute_value_7420_0a88739b,__export__.product_attribute_value_7469_bc156c5d,__export__.product_attribute_value_7505_5f84bb6a,__export__.product_attribute_value_7582_5659ff36,__export__.product_attribute_value_7583_bfbd729c,__export__.product_attribute_value_7608_5c73da1c,__export__.product_attribute_value_7664_f7f62b74,__export__.product_attribute_value_7723_245032e2,__export__.product_attribute_value_7817_7ade6dbd,__export__.product_attribute_value_7875_e7733c91,__export__.product_attribute_value_8031_27d68d88,__export__.product_attribute_value_4526_e0cbf518,__export__.product_attribute_value_8187_eeb8127a,__export__.product_attribute_value_8241_5a467b14,__export__.product_attribute_value_8299_3e9f4cb3,__export__.product_attribute_value_4911_56a62e76,__export__.product_attribute_value_8377_77cb3adc,__export__.product_attribute_value_8397_6d3a39f7,__export__.product_attribute_value_8404_d981bf34,__export__.product_attribute_value_8405_7b99a55c,__export__.product_attribute_value_8434_e6b3a78c,__export__.product_attribute_value_8435_c9329fd5"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_rdst_-_voodoo_joos_liq_salt30ml,RDST - Voodoo Joos (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7583_bfbd729c,__export__.product_attribute_value_8031_27d68d88,__export__.product_attribute_value_8397_6d3a39f7,__export__.product_attribute_value_8434_e6b3a78c"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8928_e8ce44f0,__export__.product_attribute_value_8943_cd953f16"
template_rdst_-_voodoo_joos_liq_salt30ml_flavormax,RDST - Voodoo Joos (LIQ Salt)(30mL) Flavormax,__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_4327_08f5453c,__export__.product_attribute_value_4729_2abea8ee,__export__.product_attribute_value_5054_c9d6edce,__export__.product_attribute_value_5134_edaf3bb6,__export__.product_attribute_value_8474_f4cccac1"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8931_459a1bf6,__export__.product_attribute_value_8943_cd953f16"
template_relx_-_waka_smash_dispo_6000puff_5_12ml,RELX - WAKA Smash (Dispo) (6000Puff) 5% (12mL),__export__.product_category_12_40483604,consu,True,2.50,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7436_f0b2cb07
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_relx_-_waka_sopro_dm_dispo_8000puff14ml,RELX - WAKA SoPro DM (Dispo) (8000Puff)(14mL),__export__.product_category_12_40483604,consu,True,2.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7878_02d142ac
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_rmgd_-_wave_dispo_8000puff18ml,RMGD - Wave (Dispo) (8000Puff)(18mL),__export__.product_category_12_40483604,consu,True,4.28,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_4141_8079d379,__export__.product_attribute_value_7934_c88b9cf2,__export__.product_attribute_value_5142_7a78f9ea"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_rpvp_-_ripe_vapes_liq_fb120ml,RPVP - Ripe Vapes (LIQ FB)(120mL),__export__.product_category_12_40483604,consu,True,6.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_8446_0e17841e,__export__.product_attribute_value_8447_2e7b2978"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8923_d6b4f83e,__export__.product_attribute_value_8930_521b6c86"
template_rpvp_-_ripe_vapes_liq_fb120ml_san_juan_series,RPVP - Ripe Vapes (LIQ FB)(120mL) San Juan Series,__export__.product_category_12_40483604,consu,True,6.50,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_8189_1c3c0d7c
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8923_d6b4f83e
template_rpvp_-_ripe_vapes_liq_salt30ml,RPVP - Ripe Vapes (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,5.00,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_8446_0e17841e
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8931_459a1bf6,__export__.product_attribute_value_8943_cd953f16"
template_ruth_-_loaded_liq_fb100ml,RUTH - Loaded (LIQ FB)(100mL),__export__.product_category_12_40483604,consu,True,7.70,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7539_0a59d1bf,__export__.product_attribute_value_7619_e8490544,__export__.product_attribute_value_7629_e1f03f61,__export__.product_attribute_value_3756_23fa94cf,__export__.product_attribute_value_7759_320bf807,__export__.product_attribute_value_8067_9f0eefeb,__export__.product_attribute_value_8264_c16adda2,__export__.product_attribute_value_8326_32426890,__export__.product_attribute_value_8340_83eb7572"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_ruth_-_loaded_liq_fb120ml,RUTH - Loaded (LIQ FB)(120mL),__export__.product_category_12_40483604,consu,True,7.70,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7501_f98d1877,__export__.product_attribute_value_3756_23fa94cf,__export__.product_attribute_value_7645_e8244d52,__export__.product_attribute_value_7646_bee63e6a,__export__.product_attribute_value_7758_ecf6f9b5,__export__.product_attribute_value_8264_c16adda2,__export__.product_attribute_value_8326_32426890,__export__.product_attribute_value_8332_c77bc765,__export__.product_attribute_value_8340_83eb7572"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_ruth_-_loaded_liq_salt30ml,RUTH - Loaded (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,4.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_3756_23fa94cf,__export__.product_attribute_value_7641_e831bfb4,__export__.product_attribute_value_7758_ecf6f9b5,__export__.product_attribute_value_8340_83eb7572"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8943_cd953f16"
template_ruth_-_loaded_liq_salt60ml,RUTH - Loaded (LIQ Salt)(60mL),__export__.product_category_12_40483604,consu,True,6.25,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7758_ecf6f9b5
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8943_cd953f16"
template_ruth_-_ruthless_liq_fb100ml,RUTH - Ruthless (LIQ FB)(100mL),__export__.product_category_12_40483604,consu,True,7.70,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7476_94901ca3,__export__.product_attribute_value_7558_590e5632,__export__.product_attribute_value_7600_a027a3d9,__export__.product_attribute_value_7632_1b91b172,__export__.product_attribute_value_7703_b2228b8c,__export__.product_attribute_value_7704_e47f3452,__export__.product_attribute_value_7774_46fe2ec0,__export__.product_attribute_value_7775_ed2e8e48,__export__.product_attribute_value_7907_494ad74c"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_ruth_-_ruthless_liq_fb100ml_freeze,RUTH - Ruthless (LIQ FB)(100mL) Freeze,__export__.product_category_12_40483604,consu,True,7.70,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7470_7401dc48,__export__.product_attribute_value_7599_b5e442c2"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_ruth_-_ruthless_liq_fb120ml,RUTH - Ruthless (LIQ FB)(120mL),__export__.product_category_12_40483604,consu,True,7.70,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7416_3a3d8986,__export__.product_attribute_value_7698_9f651696,__export__.product_attribute_value_7703_b2228b8c,__export__.product_attribute_value_7704_e47f3452,__export__.product_attribute_value_7774_46fe2ec0,__export__.product_attribute_value_7775_ed2e8e48,__export__.product_attribute_value_7907_494ad74c,__export__.product_attribute_value_8160_135448f2,__export__.product_attribute_value_8258_568a85fd,__export__.product_attribute_value_8380_c26c8692,__export__.product_attribute_value_8390_c2062da0"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_ruth_-_ruthless_liq_fb120ml_freeze,RUTH - Ruthless (LIQ FB)(120mL) Freeze,__export__.product_category_12_40483604,consu,True,7.70,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_3693_711eb09f,__export__.product_attribute_value_7858_5da0ca5f"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_ruth_-_ruthless_liq_fb120ml_tobacco,RUTH - Ruthless (LIQ FB)(120mL) Tobacco,__export__.product_category_12_40483604,consu,True,7.70,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7558_590e5632,__export__.product_attribute_value_7632_1b91b172,__export__.product_attribute_value_7693_d148f072"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_ruth_-_ruthless_liq_salt30ml,RUTH - Ruthless (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,4.40,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7416_3a3d8986,__export__.product_attribute_value_7558_590e5632,__export__.product_attribute_value_7600_a027a3d9,__export__.product_attribute_value_7632_1b91b172,__export__.product_attribute_value_7645_e8244d52,__export__.product_attribute_value_7704_e47f3452,__export__.product_attribute_value_7774_46fe2ec0,__export__.product_attribute_value_7775_ed2e8e48,__export__.product_attribute_value_8004_76adf36c"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8943_cd953f16"
template_ruth_-_ruthless_liq_salt30ml_freeze_edt,RUTH - Ruthless (LIQ Salt)(30mL) Freeze Edt.,__export__.product_category_12_40483604,consu,True,4.40,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_3693_711eb09f,__export__.product_attribute_value_7858_5da0ca5f"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8932_1892fa40
template_ruth_-_ruthless_liq_salt60ml,RUTH - Ruthless (LIQ Salt)(60mL),__export__.product_category_12_40483604,consu,True,6.25,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7703_b2228b8c,__export__.product_attribute_value_7704_e47f3452,__export__.product_attribute_value_7774_46fe2ec0,__export__.product_attribute_value_7775_ed2e8e48,__export__.product_attribute_value_8390_c2062da0"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8943_cd953f16"
template_rwej_-_redwood_liq_fb60ml,RWEJ - Redwood (LIQ FB)(60mL),__export__.product_category_12_40483604,consu,True,2.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7701_f8b98009
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8939_ce32aa4e
template_scdi_-_time_bomb_liq_fb120ml,SCDI - Time Bomb (LIQ FB)(120mL),__export__.product_category_12_40483604,consu,True,6.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7393_82448365,__export__.product_attribute_value_7752_b2db2b09,__export__.product_attribute_value_7902_a49f93a5,__export__.product_attribute_value_7968_ff2609f1,__export__.product_attribute_value_8005_3caf4bd2,__export__.product_attribute_value_8188_bab973d7,__export__.product_attribute_value_8400_646c94e7,__export__.product_attribute_value_8401_fa1f2d06"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_scdi_-_time_bomb_liq_salt30ml,SCDI - Time Bomb (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_8188_bab973d7
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8927_d4a8963a
template_scds_-_kuz_dispo_9000puff19ml,SCDS - Kuz (Dispo) (9000Puff)(19mL),__export__.product_category_12_40483604,consu,True,1.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_3564_e80c926e,__export__.product_attribute_value_4203_ee4007bc,__export__.product_attribute_value_4282_c98b7ead,__export__.product_attribute_value_8102_8d473fa0,__export__.product_attribute_value_4649_d69fe55e,__export__.product_attribute_value_4877_353f8e25"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_scds_-_kuz_dispo_9000puff19ml_dababy_exclusive,SCDS - Kuz (Dispo) (9000Puff)(19mL) DABABY Exclusive,__export__.product_category_12_40483604,consu,True,1.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7634_6172d5fd,__export__.product_attribute_value_3805_f35e6036,__export__.product_attribute_value_7970_d8d300ce,__export__.product_attribute_value_4342_7eb32543"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
